ENTITY_AFLTN_ID,ENTITY_ID,AFLTN_TYP_CD,CAMPUS_CD,DFLT_IND,ACTV_IND,OBJ_ID,VER_NBR
11388,11388,STAFF,BL,Y,Y,KFS1429401698,1
11389,11389,STAFF,IN,Y,Y,KFS6787190211,1
11390,11390,STAFF,IN,Y,Y,KFS6641141387,1
11391,11391,STAFF,BL,Y,Y,KFS6835864574,1
11392,11392,STAFF,BL,Y,Y,KFS4124805803,1
11393,11393,STAFF,KO,Y,Y,KFS3396200491,1
11394,11394,STAFF,SE,Y,Y,KFS6440205490,1
11395,11395,STAFF,BL,Y,Y,KFS6936705949,1
11396,11396,STAFF,BL,Y,Y,KFS6116261070,1
11397,11397,STAFF,IN,Y,Y,KFS6034350276,1
11398,11398,STAFF,BL,Y,Y,KFS1520300891,1
11399,11399,STAFF,EA,Y,Y,KFS6082548095,1
11400,11400,STAFF,IN,Y,Y,KFS3826400961,1
11401,11401,STAFF,IN,Y,Y,KFS1611308074,1
11402,11402,STAFF,BL,Y,Y,KFS1274007182,1
11403,11403,STAFF,BL,Y,Y,KFS6829230570,1
11404,11404,STAFF,SB,Y,Y,KFS6559508598,1
11405,11405,STAFF,EA,Y,Y,KFS4159407077,1
11406,11406,STAFF,KO,Y,Y,KFS2722306665,1
11407,11407,STAFF,BL,Y,Y,KFS4071101475,1
11408,11408,STAFF,IN,Y,Y,KFS3257204727,1
11409,11409,STAFF,EA,Y,Y,KFS6787664693,1
11410,11410,STAFF,SB,Y,Y,KFS2047009140,1
11411,11411,STAFF,IN,Y,Y,KFS1505600379,1
11412,11412,STAFF,IN,Y,Y,KFS6272789859,1
11413,11413,STAFF,IN,Y,Y,KFS1290807742,1
11414,11414,STAFF,IN,Y,Y,KFS6242182664,1
11415,11415,STAFF,BL,Y,Y,KFS6324662346,1
11416,11416,STAFF,BL,Y,Y,KFS3383108331,1
11417,11417,STAFF,BL,Y,Y,KFS6800539910,1
11418,11418,STAFF,BL,Y,Y,KFS6610302086,1
11419,11419,STAFF,IN,Y,Y,KFS6709823694,1
11420,11420,STAFF,IN,Y,Y,KFS2198202350,1
11421,11421,STAFF,IN,Y,Y,KFS2766501199,1
11422,11422,STAFF,BL,Y,Y,KFS2208900926,1
11423,11423,STAFF,EA,Y,Y,KFS2165804985,1
11424,11424,STAFF,BL,Y,Y,KFS6226914126,1
11425,11425,STAFF,BL,Y,Y,KFS6655866372,1
11426,11426,STAFF,IN,Y,Y,KFS6342014343,1
11427,11427,STAFF,IN,Y,Y,KFS6543846762,1
11428,11428,STAFF,EA,Y,Y,KFS6622369982,1
11429,11429,STAFF,BL,Y,Y,KFS2788101156,1
11430,11430,STAFF,IN,Y,Y,KFS1463703123,1
11431,11431,STAFF,KO,Y,Y,KFS2393306338,1
11432,11432,STAFF,BL,Y,Y,KFS1210908400,1
11433,11433,STAFF,IN,Y,Y,KFS6404686659,1
11434,11434,STAFF,EA,Y,Y,KFS6350864048,1
11435,11435,STAFF,IN,Y,Y,KFS2117500270,1
11436,11436,STAFF,IN,Y,Y,KFS2257903278,1
11437,11437,STAFF,SE,Y,Y,KFS2600805164,1
11438,11438,STAFF,EA,Y,Y,KFS1329201709,1
11439,11439,STAFF,EA,Y,Y,KFS6086736887,1
11440,11440,STAFF,SE,Y,Y,KFS4161502293,1
11441,11441,STAFF,IN,Y,Y,KFS6838844087,1
11442,11442,STAFF,EA,Y,Y,KFS1122607230,1
11443,11443,STAFF,EA,Y,Y,KFS6972525424,1
11444,11444,STAFF,SB,Y,Y,KFS2688805408,1
11445,11445,STAFF,BL,Y,Y,KFS6313599761,1
11446,11446,STAFF,IN,Y,Y,KFS2158407946,1
11447,11447,STAFF,SB,Y,Y,KFS1522307114,1
11448,11448,STAFF,NW,Y,Y,KFS6572729461,1
11449,11449,STAFF,BL,Y,Y,KFS6299004540,1
11450,11450,STAFF,BL,Y,Y,KFS1525600953,1
11451,11451,STAFF,SB,Y,Y,KFS4072802651,1
11452,11452,STAFF,BL,Y,Y,KFS2466307862,1
11453,11453,STAFF,IN,Y,Y,KFS3862706178,1
11454,11454,STAFF,BL,Y,Y,KFS3749301116,1
11455,11455,STAFF,SE,Y,Y,KFS1305309367,1
11456,11456,STAFF,IN,Y,Y,KFS3767304426,1
11457,11457,STAFF,IN,Y,Y,KFS3060202670,1
11458,11458,STAFF,SE,Y,Y,KFS6413273420,1
11459,11459,STAFF,KO,Y,Y,KFS2228105867,1
11460,11460,STAFF,BL,Y,Y,KFS2368908934,1
11461,11461,STAFF,SE,Y,Y,KFS2253102501,1
11462,11462,STAFF,IN,Y,Y,KFS6733477700,1
11463,11463,STAFF,NW,Y,Y,KFS2286701827,1
11464,11464,STAFF,BL,Y,Y,KFS6458569348,1
11465,11465,STAFF,SE,Y,Y,KFS1951202859,1
11466,11466,STAFF,IN,Y,Y,KFS3471002056,1
11467,11467,STAFF,IN,Y,Y,KFS6062191977,1
11468,11468,STAFF,BL,Y,Y,KFS2625401275,1
11469,11469,STAFF,IN,Y,Y,KFS3516904968,1
11470,11470,STAFF,SB,Y,Y,KFS6401650552,1
11471,11471,STAFF,IN,Y,Y,KFS2656601272,1
11472,11472,STAFF,IN,Y,Y,KFS3027305567,1
11473,11473,FCLTY,SE,Y,Y,KFS3903903307,1
11474,11474,FCLTY,SB,Y,Y,KFS6209401784,1
11475,11475,FCLTY,SB,Y,Y,KFS6577078229,1
11476,11476,STAFF,EA,Y,Y,KFS3662109584,1
11477,11477,STAFF,IN,Y,Y,KFS1523400530,1
11478,11478,STAFF,IN,Y,Y,KFS2141500632,1
11479,11479,STAFF,IN,Y,Y,KFS2572007692,1
11480,11480,STAFF,IN,Y,Y,KFS1423508220,1
11481,11481,STAFF,EA,Y,Y,KFS1305500732,1
11482,11482,STAFF,IN,Y,Y,KFS6913382244,1
11483,11483,STAFF,IN,Y,Y,KFS6271525680,1
11484,11484,STAFF,BL,Y,Y,KFS2865309548,1
11485,11485,STAFF,IN,Y,Y,KFS6726108561,1
11486,11486,STAFF,BL,Y,Y,KFS3729104499,1
11487,11487,STAFF,BL,Y,Y,KFS3409204973,1
11488,11488,STAFF,BL,Y,Y,KFS6561010954,1
11489,11489,STAFF,IN,Y,Y,KFS1659102154,1
11490,11490,STAFF,EA,Y,Y,KFS3784207466,1
11491,11491,STAFF,IN,Y,Y,KFS1531507338,1
11492,11492,STAFF,SB,Y,Y,KFS2056202906,1
11493,11493,STAFF,BL,Y,Y,KFS3236004643,1
11494,11494,STAFF,NW,Y,Y,KFS1867204529,1
11495,11495,STAFF,BL,Y,Y,KFS6577288605,1
11496,11496,STAFF,SE,Y,Y,KFS2211304154,1
11497,11497,STAFF,BL,Y,Y,KFS6972496992,1
11498,11498,STAFF,SE,Y,Y,KFS2251000129,1
11499,11499,STAFF,IN,Y,Y,KFS3480207161,1
11500,11500,STAFF,BL,Y,Y,KFS6153859779,1
11501,11501,STAFF,IN,Y,Y,KFS1206006319,1
11502,11502,STAFF,IN,Y,Y,KFS2820008053,1
11503,11503,STAFF,BL,Y,Y,KFS2987604646,1
11504,11504,STAFF,BL,Y,Y,KFS6385475587,1
11505,11505,STAFF,EA,Y,Y,KFS3599704520,1
11506,11506,STAFF,BL,Y,Y,KFS1329701509,1
11507,11507,STAFF,BL,Y,Y,KFS6309100738,1
11508,11508,STAFF,IN,Y,Y,KFS6536994960,1
11509,11509,STAFF,SE,Y,Y,KFS4113408611,1
11510,11510,STAFF,BL,Y,Y,KFS2971109038,1
11511,11511,STAFF,BL,Y,Y,KFS2382401375,1
11512,11512,STAFF,BL,Y,Y,KFS2311506822,1
11513,11513,STAFF,BL,Y,Y,KFS1772009053,1
11514,11514,STDNT,IN,Y,Y,KFS6657092321,1
11515,11515,STAFF,BL,Y,Y,KFS1816003921,1
11516,11516,STAFF,SB,Y,Y,KFS3501703237,1
11517,11517,STAFF,BL,Y,Y,KFS4192500130,1
11518,11518,STAFF,EA,Y,Y,KFS4053303316,1
11519,11519,STAFF,NW,Y,Y,KFS6178317126,1
11520,11520,STAFF,BL,Y,Y,KFS3552808023,1
11521,11521,STAFF,BL,Y,Y,KFS3372102879,1
11522,11522,STAFF,BL,Y,Y,KFS6054856149,1
11523,11523,STAFF,BL,Y,Y,KFS2155107462,1
11524,11524,STDNT,BL,Y,Y,KFS2015800662,1
11525,11525,STAFF,BL,Y,Y,KFS3302806400,1
11526,11526,STAFF,BL,Y,Y,KFS6155102899,1
11527,11527,STAFF,BL,Y,Y,KFS3428508900,1
11528,11528,STAFF,IN,Y,Y,KFS6988722066,1
11529,11529,STAFF,BL,Y,Y,KFS6139306823,1
11530,11530,STAFF,BL,Y,Y,KFS6411529913,1
11531,11531,STAFF,BL,Y,Y,KFS6528692452,1
11532,11532,STDNT,BL,Y,Y,KFS6004199558,1
11533,11533,STAFF,BL,Y,Y,KFS2237202707,1
11534,11534,STAFF,IN,Y,Y,KFS6297114660,1
11535,11535,STDNT,BL,Y,Y,KFS2442402300,1
11536,11536,STDNT,IN,Y,Y,KFS3394506378,1
11537,11537,STDNT,BL,Y,Y,KFS3895100501,1
11538,11538,STDNT,IN,Y,Y,KFS2802508887,1
11539,11539,STAFF,BL,Y,Y,KFS6907282798,1
11540,11540,STAFF,BL,Y,Y,KFS6837226771,1
11541,11541,STAFF,BL,Y,Y,KFS6500733212,1
11542,11542,STAFF,BL,Y,Y,KFS6338051978,1
11543,11543,STAFF,BL,Y,Y,KFS6608378027,1
11544,11544,STAFF,BL,Y,Y,KFS6676340787,1
11545,11545,STAFF,BL,Y,Y,KFS6606101455,1
11546,11546,STAFF,BL,Y,Y,KFS6355191592,1
11547,11547,STAFF,BL,Y,Y,KFS6504837424,1
11548,11548,STAFF,BL,Y,Y,KFS6466309521,1
11549,11549,STAFF,BL,Y,Y,KFS6559713579,1
11550,11550,STAFF,BL,Y,Y,KFS6003396750,1
11551,11551,STAFF,BL,Y,Y,KFS6601269694,1
11552,11552,STAFF,BL,Y,Y,KFS6818623525,1
11553,11553,STAFF,BL,Y,Y,KFS6508409678,1
11554,11554,STAFF,BL,Y,Y,KFS6980756425,1
11555,11555,STAFF,BL,Y,Y,KFS6114477169,1
11556,11556,STAFF,BL,Y,Y,KFS6794413968,1
11557,11557,STAFF,BL,Y,Y,KFS6393572733,1
11558,11558,STAFF,BL,Y,Y,KFS6410930018,1
11559,11559,STAFF,BL,Y,Y,KFS6666801168,1
11560,11560,STAFF,BL,Y,Y,KFS6478813026,1
11561,11561,STAFF,BL,Y,Y,KFS6733318246,1
11562,11562,STAFF,BL,Y,Y,KFS6261532487,1
11563,11563,STAFF,BL,Y,Y,KFS6183391819,1
11564,11564,STAFF,BL,Y,Y,KFS6029329668,1
11565,11565,STAFF,BL,Y,Y,KFS6560284640,1
11566,11566,STAFF,BL,Y,Y,KFS6696577327,1
11567,11567,STAFF,BL,Y,Y,KFS6656745756,1
11568,11568,STAFF,BL,Y,Y,KFS6727756370,1
11569,11569,STAFF,BL,Y,Y,KFS6081724748,1
11570,11570,STAFF,BL,Y,Y,KFS6206985427,1
11571,11571,STAFF,BL,Y,Y,KFS6536956825,1
11572,11572,STAFF,BL,Y,Y,KFS6419549940,1
11573,11573,STAFF,BL,Y,Y,KFS6068798690,1
11574,11574,STAFF,BL,Y,Y,KFS6187627478,1
11575,11575,STAFF,BL,Y,Y,KFS6913962247,1
11576,11576,STAFF,BL,Y,Y,KFS6507378225,1
11577,11577,STAFF,BL,Y,Y,KFS6185727592,1
11578,11578,STAFF,BL,Y,Y,KFS6602361339,1
11579,11579,STAFF,BL,Y,Y,KFS6732734584,1
11580,11580,STAFF,BL,Y,Y,KFS6705802579,1
11581,11581,STAFF,BL,Y,Y,KFS6366880977,1
11582,11582,STAFF,BL,Y,Y,KFS6824599157,1
11583,11583,STAFF,BL,Y,Y,KFS6570458107,1
11584,11584,STAFF,BL,Y,Y,KFS6810150089,1
11585,11585,STAFF,BL,Y,Y,KFS6455532324,1
11586,11586,STAFF,BL,Y,Y,KFS6027714093,1
11587,11587,STAFF,BL,Y,Y,KFS6508213399,1
11588,11588,STAFF,BL,Y,Y,KFS6991707261,1
11589,11589,STAFF,BL,Y,Y,KFS6010291672,1
11590,11590,STAFF,BL,Y,Y,KFS6311692550,1
11591,11591,STAFF,BL,Y,Y,KFS6503100179,1
11592,11592,STAFF,BL,Y,Y,KFS6813024038,1
11593,11593,STAFF,BL,Y,Y,KFS6375022686,1
11594,11594,STAFF,BL,Y,Y,KFS6072394155,1
11595,11595,STAFF,BL,Y,Y,KFS6486487879,1
11596,11596,STAFF,BL,Y,Y,KFS6848247760,1
11597,11597,STAFF,BL,Y,Y,KFS6053468065,1
11598,11598,STAFF,BL,Y,Y,KFS6105797096,1
11599,11599,STAFF,BL,Y,Y,KFS6762011499,1
11600,11600,STAFF,BL,Y,Y,KFS6107079034,1
11601,11601,STAFF,BL,Y,Y,KFS6895415781,1
11602,11602,STAFF,BL,Y,Y,KFS6865497570,1
11603,11603,STAFF,BL,Y,Y,KFS6249630250,1
11604,11604,STAFF,BL,Y,Y,KFS6274281714,1
11605,11605,STAFF,BL,Y,Y,KFS6288826598,1
11606,11606,STAFF,BL,Y,Y,KFS6215544907,1
11607,11607,STAFF,BL,Y,Y,KFS6527276635,1
11608,11608,STAFF,BL,Y,Y,KFS6903849993,1
